chain,iter,log_p,dataset
2,496,-14605.849,run5p9wgs_t
1,497,1048.972,run5p2wgs
3,497,1302.956,run5p2wgs
0,497,1607.66,run5p2wgs
2,497,1712.092,run5p2wgs
0,497,-8297.2,run5p3wgs
2,497,-8279.596,run5p3wgs
3,497,-10862.296,run5p3wgs_t
1,497,-10561.257,run5p3wgs_t
0,497,-10555.256,run5p3wgs_t
2,497,-9849.871,run5p3wgs_t
1,497,-11618.568,run5p9wgs
3,497,-11387.595,run5p9wgs
2,497,-11244.788,run5p9wgs
0,497,-10621.503,run5p9wgs
1,497,-14807.303,run5p9wgs_t
3,497,-14802.456,run5p9wgs_t
2,497,-14714.154,run5p9wgs_t
0,497,-14677.739,run5p9wgs_t
1,498,1034.536,run5p2wgs
3,498,1361.593,run5p2wgs
0,498,1643.577,run5p2wgs
2,498,1661.432,run5p2wgs
0,498,-8283.128,run5p3wgs
2,498,-8274.608,run5p3wgs
3,498,-10955.014,run5p3wgs_t
1,498,-10625.802,run5p3wgs_t
0,498,-10614.592,run5p3wgs_t
2,498,-9908.324,run5p3wgs_t
1,498,-11587.673,run5p9wgs
3,498,-11325.515,run5p9wgs
2,498,-11163.222,run5p9wgs
0,498,-10608.432,run5p9wgs
1,498,-14862.992,run5p9wgs_t
3,498,-14787.722,run5p9wgs_t
2,498,-14702.802,run5p9wgs_t
0,498,-14642.78,run5p9wgs_t
1,499,1026.016,run5p2wgs
3,499,1353.99,run5p2wgs
0,499,1619.339,run5p2wgs
2,499,1669.057,run5p2wgs
0,499,-8317.923,run5p3wgs
2,499,-8264.822,run5p3wgs
3,499,-11008.011,run5p3wgs_t
0,499,-10590.525,run5p3wgs_t
1,499,-10560.515,run5p3wgs_t
2,499,-9838.861,run5p3wgs_t
1,499,-11556.276,run5p9wgs
3,499,-11358.336,run5p9wgs
2,499,-11207.055,run5p9wgs
0,499,-10669.682,run5p9wgs
1,499,-14829.082,run5p9wgs_t
3,499,-14723.079,run5p9wgs_t
2,499,-14635.794,run5p9wgs_t
0,499,-14583.063,run5p9wgs_t
1,500,1009.242,run5p2wgs
3,500,1340.858,run5p2wgs
0,500,1647.163,run5p2wgs
2,500,1654.705,run5p2wgs
0,500,-8292.562,run5p3wgs
2,500,-8280.845,run5p3wgs
3,500,-10988.879,run5p3wgs_t
1,500,-10517.943,run5p3wgs_t
0,500,-10494.781,run5p3wgs_t
2,500,-9826.063,run5p3wgs_t
1,500,-11530.016,run5p9wgs
3,500,-11407.038,run5p9wgs
2,500,-11186.995,run5p9wgs
0,500,-10580.744,run5p9wgs
1,500,-14812.252,run5p9wgs_t
3,500,-14768.13,run5p9wgs_t
0,500,-14710.152,run5p9wgs_t
2,500,-14660.835,run5p9wgs_t
1,501,1080.561,run5p2wgs
3,501,1344.027,run5p2wgs
0,501,1651.138,run5p2wgs
2,501,1700.72,run5p2wgs
0,501,-8299.046,run5p3wgs
2,501,-8289.098,run5p3wgs
3,501,-11061.441,run5p3wgs_t
1,501,-10655.845,run5p3wgs_t
0,501,-10519.217,run5p3wgs_t
2,501,-9818.321,run5p3wgs_t
1,501,-11576.804,run5p9wgs
3,501,-11435.808,run5p9wgs
2,501,-11191.023,run5p9wgs
0,501,-10590.281,run5p9wgs
1,501,-14851.316,run5p9wgs_t
2,501,-14703.971,run5p9wgs_t
0,501,-14702.95,run5p9wgs_t
3,501,-14670.292,run5p9wgs_t
1,502,1034.213,run5p2wgs
3,502,1361.104,run5p2wgs
2,502,1624.88,run5p2wgs
0,502,1627.639,run5p2wgs
0,502,-8303.848,run5p3wgs
2,502,-8264.876,run5p3wgs
3,502,-11053.811,run5p3wgs_t
1,502,-10595.611,run5p3wgs_t
0,502,-10557.203,run5p3wgs_t
2,502,-9796.982,run5p3wgs_t
1,502,-11607.64,run5p9wgs
3,502,-11522.127,run5p9wgs
2,502,-11269.335,run5p9wgs
0,502,-10636.972,run5p9wgs
1,502,-14827.105,run5p9wgs_t
0,502,-14674.397,run5p9wgs_t
2,502,-14649.571,run5p9wgs_t
3,502,-14579.481,run5p9wgs_t
1,503,972.373,run5p2wgs
3,503,1444.238,run5p2wgs
0,503,1625.165,run5p2wgs
2,503,1670.65,run5p2wgs
0,503,-8301.731,run5p3wgs
2,503,-8294.548,run5p3wgs
3,503,-11080.299,run5p3wgs_t
1,503,-10606.315,run5p3wgs_t
0,503,-10541.848,run5p3wgs_t
2,503,-9784.827,run5p3wgs_t
1,503,-11571.809,run5p9wgs
3,503,-11537.639,run5p9wgs
2,503,-11180.65,run5p9wgs
0,503,-10641.564,run5p9wgs
1,503,-14990.239,run5p9wgs_t
0,503,-14697.99,run5p9wgs_t
3,503,-14624.392,run5p9wgs_t
2,503,-14599.713,run5p9wgs_t
1,504,1043.823,run5p2wgs
3,504,1532.422,run5p2wgs
0,504,1629.705,run5p2wgs
2,504,1696.457,run5p2wgs
2,504,-8305.548,run5p3wgs
0,504,-8275.321,run5p3wgs
3,504,-10948.024,run5p3wgs_t
0,504,-10621.018,run5p3wgs_t
1,504,-10612.623,run5p3wgs_t
2,504,-9845.545,run5p3wgs_t
1,504,-11561.978,run5p9wgs
3,504,-11481.525,run5p9wgs
2,504,-11288.999,run5p9wgs
0,504,-10630.414,run5p9wgs
1,504,-15036.025,run5p9wgs_t
0,504,-14725.091,run5p9wgs_t
2,504,-14654.538,run5p9wgs_t
3,504,-14653.527,run5p9wgs_t
1,505,1027.024,run5p2wgs
3,505,1428.61,run5p2wgs
0,505,1614.022,run5p2wgs
2,505,1682.598,run5p2wgs
2,505,-8306.504,run5p3wgs
0,505,-8296.209,run5p3wgs
3,505,-11058.312,run5p3wgs_t
1,505,-10696.001,run5p3wgs_t
0,505,-10538.112,run5p3wgs_t
2,505,-9860.839,run5p3wgs_t
1,505,-11557.361,run5p9wgs
2,505,-11393.491,run5p9wgs
3,505,-11376.39,run5p9wgs
0,505,-10628.501,run5p9wgs
1,505,-14927.361,run5p9wgs_t
2,505,-14814.361,run5p9wgs_t
0,505,-14751.212,run5p9wgs_t
3,505,-14648.335,run5p9wgs_t
1,506,1047.543,run5p2wgs
3,506,1360.545,run5p2wgs
0,506,1579.672,run5p2wgs
2,506,1686.275,run5p2wgs
0,506,-8290.495,run5p3wgs
2,506,-8281.306,run5p3wgs
3,506,-11110.527,run5p3wgs_t
1,506,-10655.974,run5p3wgs_t
0,506,-10563.013,run5p3wgs_t
2,506,-9874.043,run5p3wgs_t
1,506,-11603.462,run5p9wgs
2,506,-11369.801,run5p9wgs
3,506,-11309.697,run5p9wgs
0,506,-10635.787,run5p9wgs
1,506,-14987.319,run5p9wgs_t
2,506,-14694.493,run5p9wgs_t
0,506,-14672.394,run5p9wgs_t
3,506,-14620.734,run5p9wgs_t
1,507,1066.228,run5p2wgs
3,507,1387.94,run5p2wgs
0,507,1562.558,run5p2wgs
2,507,1657.251,run5p2wgs
2,507,-8308.197,run5p3wgs
0,507,-8295.268,run5p3wgs
3,507,-11066.456,run5p3wgs_t
1,507,-10672.073,run5p3wgs_t
0,507,-10511.461,run5p3wgs_t
2,507,-9893.771,run5p3wgs_t
1,507,-11579.198,run5p9wgs
3,507,-11359.511,run5p9wgs
2,507,-11339.188,run5p9wgs
0,507,-10589.067,run5p9wgs
1,507,-14987.751,run5p9wgs_t
2,507,-14752.012,run5p9wgs_t
3,507,-14721.982,run5p9wgs_t
0,507,-14556.838,run5p9wgs_t
1,508,1088.652,run5p2wgs
3,508,1258.983,run5p2wgs
0,508,1563.796,run5p2wgs
2,508,1683.48,run5p2wgs
2,508,-8290.817,run5p3wgs
0,508,-8289.209,run5p3wgs
3,508,-11057.569,run5p3wgs_t
1,508,-10604.521,run5p3wgs_t
0,508,-10557.21,run5p3wgs_t
2,508,-9934.368,run5p3wgs_t
1,508,-11596.26,run5p9wgs
3,508,-11382.837,run5p9wgs
2,508,-11268.034,run5p9wgs
0,508,-10570.554,run5p9wgs
1,508,-14970.501,run5p9wgs_t
2,508,-14791.385,run5p9wgs_t
3,508,-14707.5,run5p9wgs_t
0,508,-14608.714,run5p9wgs_t
1,509,976.309,run5p2wgs
3,509,1324.484,run5p2wgs
0,509,1604.903,run5p2wgs
2,509,1658.14,run5p2wgs
2,509,-8295.491,run5p3wgs
0,509,-8284.711,run5p3wgs
3,509,-11048.896,run5p3wgs_t
1,509,-10668.378,run5p3wgs_t
0,509,-10528.23,run5p3wgs_t
2,509,-9981.709,run5p3wgs_t
1,509,-11542.046,run5p9wgs
3,509,-11409.972,run5p9wgs
2,509,-11365.515,run5p9wgs
0,509,-10594.342,run5p9wgs
1,509,-14895.618,run5p9wgs_t
2,509,-14747.323,run5p9wgs_t
0,509,-14659.964,run5p9wgs_t
3,509,-14635.275,run5p9wgs_t
1,510,1045.565,run5p2wgs
3,510,1199.529,run5p2wgs
0,510,1605.013,run5p2wgs
2,510,1657.332,run5p2wgs
2,510,-8295.312,run5p3wgs
0,510,-8255.091,run5p3wgs
3,510,-11071.184,run5p3wgs_t
1,510,-10626.96,run5p3wgs_t
0,510,-10509.638,run5p3wgs_t
2,510,-10036.477,run5p3wgs_t
1,510,-11514.535,run5p9wgs
3,510,-11462.023,run5p9wgs
2,510,-11371.766,run5p9wgs
0,510,-10681.525,run5p9wgs
1,510,-14931.975,run5p9wgs_t
0,510,-14779.763,run5p9wgs_t
2,510,-14661.699,run5p9wgs_t
3,510,-14661.059,run5p9wgs_t
1,511,1027.513,run5p2wgs
3,511,1106.443,run5p2wgs
0,511,1596.789,run5p2wgs
2,511,1659.661,run5p2wgs
0,511,-8289.244,run5p3wgs
2,511,-8280.449,run5p3wgs
3,511,-11042.551,run5p3wgs_t
1,511,-10528.67,run5p3wgs_t
0,511,-10474.361,run5p3wgs_t
2,511,-10009.829,run5p3wgs_t
1,511,-11489.468,run5p9wgs
3,511,-11449.626,run5p9wgs
2,511,-11384.569,run5p9wgs
0,511,-10612.209,run5p9wgs
1,511,-14817.68,run5p9wgs_t
0,511,-14750.201,run5p9wgs_t
3,511,-14684.877,run5p9wgs_t
2,511,-14639.737,run5p9wgs_t
3,512,1026.305,run5p2wgs
1,512,1079.86,run5p2wgs
0,512,1637.538,run5p2wgs
2,512,1668.949,run5p2wgs
2,512,-8295.118,run5p3wgs
0,512,-8292.573,run5p3wgs
3,512,-10983.086,run5p3wgs_t
1,512,-10532.487,run5p3wgs_t
0,512,-10519.596,run5p3wgs_t
2,512,-9976.455,run5p3wgs_t
1,512,-11549.205,run5p9wgs
3,512,-11390.3,run5p9wgs
2,512,-11355.064,run5p9wgs
0,512,-10659.631,run5p9wgs
1,512,-14832.384,run5p9wgs_t
0,512,-14777.366,run5p9wgs_t
3,512,-14747.998,run5p9wgs_t
2,512,-14673.185,run5p9wgs_t
3,513,1045.971,run5p2wgs
1,513,1059.25,run5p2wgs
0,513,1602.766,run5p2wgs
2,513,1665.048,run5p2wgs
0,513,-8289.422,run5p3wgs
2,513,-8284.574,run5p3wgs
3,513,-11021.362,run5p3wgs_t
1,513,-10525.523,run5p3wgs_t
0,513,-10523.617,run5p3wgs_t
2,513,-10023.093,run5p3wgs_t
1,513,-11575.276,run5p9wgs
2,513,-11444.887,run5p9wgs
3,513,-11321.107,run5p9wgs
0,513,-10619.294,run5p9wgs
1,513,-14862.004,run5p9wgs_t
0,513,-14752.459,run5p9wgs_t
3,513,-14732.734,run5p9wgs_t
2,513,-14616.952,run5p9wgs_t
3,514,971.501,run5p2wgs
1,514,1092.652,run5p2wgs
0,514,1599.432,run5p2wgs
2,514,1672.887,run5p2wgs
0,514,-8285.074,run5p3wgs
2,514,-8271.253,run5p3wgs
3,514,-11039.054,run5p3wgs_t
1,514,-10628.519,run5p3wgs_t
0,514,-10480.592,run5p3wgs_t
2,514,-9977.779,run5p3wgs_t
1,514,-11584.379,run5p9wgs
2,514,-11381.08,run5p9wgs
3,514,-11236.205,run5p9wgs
0,514,-10648.958,run5p9wgs
1,514,-14847.866,run5p9wgs_t
3,514,-14722.239,run5p9wgs_t
0,514,-14662.129,run5p9wgs_t
2,514,-14661.506,run5p9wgs_t
1,515,1023.731,run5p2wgs
3,515,1039.664,run5p2wgs
0,515,1648.87,run5p2wgs
2,515,1690.947,run5p2wgs
2,515,-8281.429,run5p3wgs
0,515,-8272.115,run5p3wgs
3,515,-11042.325,run5p3wgs_t
1,515,-10669.611,run5p3wgs_t
0,515,-10515.913,run5p3wgs_t
2,515,-10016.706,run5p3wgs_t
1,515,-11576.61,run5p9wgs
2,515,-11378.106,run5p9wgs
3,515,-11192.534,run5p9wgs
0,515,-10607.311,run5p9wgs
1,515,-14831.158,run5p9wgs_t
3,515,-14668.179,run5p9wgs_t
2,515,-14627.621,run5p9wgs_t
0,515,-14573.323,run5p9wgs_t
1,516,1006.795,run5p2wgs
3,516,1024.366,run5p2wgs
0,516,1640.126,run5p2wgs
2,516,1677.008,run5p2wgs
0,516,-8289.77,run5p3wgs
2,516,-8271.909,run5p3wgs
3,516,-10956.65,run5p3wgs_t
1,516,-10662.742,run5p3wgs_t
0,516,-10530.364,run5p3wgs_t
2,516,-10061.996,run5p3wgs_t
1,516,-11564.467,run5p9wgs
2,516,-11292.739,run5p9wgs
3,516,-11117.558,run5p9wgs
0,516,-10650.95,run5p9wgs
1,516,-14804.762,run5p9wgs_t
3,516,-14791.924,run5p9wgs_t
2,516,-14596.259,run5p9wgs_t
0,516,-14547.861,run5p9wgs_t
3,517,999.649,run5p2wgs
1,517,1077.149,run5p2wgs
0,517,1611.906,run5p2wgs
2,517,1680.294,run5p2wgs
0,517,-8277.928,run5p3wgs
2,517,-8275.036,run5p3wgs
3,517,-10841.979,run5p3wgs_t
1,517,-10707.704,run5p3wgs_t
0,517,-10557.942,run5p3wgs_t
2,517,-9985.873,run5p3wgs_t
1,517,-11591.006,run5p9wgs
2,517,-11231.417,run5p9wgs
3,517,-11201.987,run5p9wgs
0,517,-10674.311,run5p9wgs
1,517,-14822.018,run5p9wgs_t
3,517,-14625.171,run5p9wgs_t
0,517,-14607.879,run5p9wgs_t
2,517,-14564.248,run5p9wgs_t
1,518,1031.919,run5p2wgs
3,518,1075.434,run5p2wgs
0,518,1599.196,run5p2wgs
2,518,1654.368,run5p2wgs
2,518,-8299.112,run5p3wgs
0,518,-8282.062,run5p3wgs
3,518,-10895.819,run5p3wgs_t
1,518,-10701.186,run5p3wgs_t
0,518,-10525.46,run5p3wgs_t
2,518,-9989.18,run5p3wgs_t
1,518,-11536.424,run5p9wgs
3,518,-11240.279,run5p9wgs
2,518,-11157.149,run5p9wgs
0,518,-10688.121,run5p9wgs
1,518,-14770.244,run5p9wgs_t
3,518,-14649.8,run5p9wgs_t
0,518,-14630.083,run5p9wgs_t
2,518,-14617.822,run5p9wgs_t
1,519,1032.812,run5p2wgs
3,519,1039.422,run5p2wgs
0,519,1623.762,run5p2wgs
2,519,1652.875,run5p2wgs
2,519,-8321.367,run5p3wgs
0,519,-8299.311,run5p3wgs
3,519,-10789.278,run5p3wgs_t
1,519,-10712.553,run5p3wgs_t
0,519,-10431.586,run5p3wgs_t
2,519,-9981.748,run5p3wgs_t
1,519,-11565.109,run5p9wgs
3,519,-11168.692,run5p9wgs
2,519,-11133.306,run5p9wgs
0,519,-10618.11,run5p9wgs
0,519,-14762.537,run5p9wgs_t
1,519,-14726.861,run5p9wgs_t
3,519,-14669.564,run5p9wgs_t
2,519,-14656.593,run5p9wgs_t
3,520,1006.863,run5p2wgs
1,520,1018.957,run5p2wgs
0,520,1651.807,run5p2wgs
2,520,1664.349,run5p2wgs
0,520,-8290.897,run5p3wgs
2,520,-8283.897,run5p3wgs
3,520,-10809.376,run5p3wgs_t
1,520,-10688.487,run5p3wgs_t
0,520,-10424.348,run5p3wgs_t
2,520,-9916.045,run5p3wgs_t
1,520,-11530.779,run5p9wgs
3,520,-11145.138,run5p9wgs
2,520,-11083.272,run5p9wgs
0,520,-10624.43,run5p9wgs
0,520,-14799.931,run5p9wgs_t
1,520,-14798.368,run5p9wgs_t
2,520,-14721.248,run5p9wgs_t
3,520,-14643.421,run5p9wgs_t
1,521,996.342,run5p2wgs
3,521,1023.755,run5p2wgs
0,521,1630.374,run5p2wgs
2,521,1646.955,run5p2wgs
2,521,-8302.167,run5p3wgs
0,521,-8289.791,run5p3wgs
3,521,-10900.093,run5p3wgs_t
1,521,-10648.915,run5p3wgs_t
0,521,-10444.746,run5p3wgs_t
2,521,-9879.462,run5p3wgs_t
1,521,-11523.719,run5p9wgs
3,521,-11217.402,run5p9wgs
2,521,-11126.934,run5p9wgs
0,521,-10618.994,run5p9wgs
0,521,-14740.519,run5p9wgs_t
1,521,-14713.343,run5p9wgs_t
2,521,-14673.306,run5p9wgs_t
3,521,-14663.996,run5p9wgs_t
1,522,916.071,run5p2wgs
3,522,1083.135,run5p2wgs
0,522,1627.227,run5p2wgs
2,522,1650.217,run5p2wgs
2,522,-8300.315,run5p3wgs
0,522,-8286.915,run5p3wgs
3,522,-10807.203,run5p3wgs_t
1,522,-10599.674,run5p3wgs_t
0,522,-10450.754,run5p3wgs_t
2,522,-9965.357,run5p3wgs_t
1,522,-11580.618,run5p9wgs
3,522,-11236.827,run5p9wgs
2,522,-11071.499,run5p9wgs
0,522,-10593.542,run5p9wgs
2,522,-14742.585,run5p9wgs_t
0,522,-14729.923,run5p9wgs_t
1,522,-14720.14,run5p9wgs_t
3,522,-14676.015,run5p9wgs_t
1,523,960.634,run5p2wgs
3,523,1027.767,run5p2wgs
0,523,1640.248,run5p2wgs
2,523,1659.785,run5p2wgs
2,523,-8315.564,run5p3wgs
0,523,-8273.388,run5p3wgs
3,523,-10773.34,run5p3wgs_t
1,523,-10640.013,run5p3wgs_t
0,523,-10415.704,run5p3wgs_t
2,523,-10004.794,run5p3wgs_t
1,523,-11574.527,run5p9wgs
3,523,-11233.991,run5p9wgs
2,523,-11107.571,run5p9wgs
0,523,-10591.134,run5p9wgs
2,523,-14785.291,run5p9wgs_t
3,523,-14773.042,run5p9wgs_t
0,523,-14702.962,run5p9wgs_t
1,523,-14648.472,run5p9wgs_t
1,524,1000.38,run5p2wgs
3,524,1069.567,run5p2wgs
0,524,1611.659,run5p2wgs
2,524,1667.85,run5p2wgs
2,524,-8287.891,run5p3wgs
0,524,-8261.498,run5p3wgs
3,524,-10769.11,run5p3wgs_t
1,524,-10672.773,run5p3wgs_t
0,524,-10455.114,run5p3wgs_t
2,524,-9939.991,run5p3wgs_t
1,524,-11614.816,run5p9wgs
3,524,-11271.892,run5p9wgs
2,524,-11164.329,run5p9wgs
0,524,-10590.857,run5p9wgs
3,524,-14821.366,run5p9wgs_t
0,524,-14737.583,run5p9wgs_t
2,524,-14692.403,run5p9wgs_t
1,524,-14642.658,run5p9wgs_t
1,525,958.852,run5p2wgs
3,525,1049.486,run5p2wgs
0,525,1626.51,run5p2wgs
2,525,1662.551,run5p2wgs
2,525,-8303.146,run5p3wgs
0,525,-8285.771,run5p3wgs
3,525,-10869.385,run5p3wgs_t
1,525,-10657.237,run5p3wgs_t
0,525,-10434.665,run5p3wgs_t
2,525,-9884.298,run5p3wgs_t
1,525,-11686.503,run5p9wgs
3,525,-11236.33,run5p9wgs
2,525,-11153.08,run5p9wgs
0,525,-10600.096,run5p9wgs
3,525,-14752.812,run5p9wgs_t
0,525,-14729.902,run5p9wgs_t
2,525,-14683.641,run5p9wgs_t
1,525,-14628.542,run5p9wgs_t
1,526,977.779,run5p2wgs
3,526,1074.11,run5p2wgs
2,526,1640.314,run5p2wgs
0,526,1640.396,run5p2wgs
2,526,-8288.533,run5p3wgs
0,526,-8272.024,run5p3wgs
3,526,-10708.78,run5p3wgs_t
1,526,-10698.301,run5p3wgs_t
0,526,-10401.392,run5p3wgs_t
2,526,-9862.819,run5p3wgs_t
1,526,-11742.263,run5p9wgs
3,526,-11284.885,run5p9wgs
2,526,-11245.993,run5p9wgs
0,526,-10617.328,run5p9wgs
0,526,-14719.782,run5p9wgs_t
3,526,-14708.966,run5p9wgs_t
2,526,-14651.869,run5p9wgs_t
1,526,-14603.658,run5p9wgs_t
1,527,981.507,run5p2wgs
3,527,1083.804,run5p2wgs
0,527,1616.988,run5p2wgs
2,527,1667.261,run5p2wgs
2,527,-8303.099,run5p3wgs
0,527,-8273.024,run5p3wgs
3,527,-10800.895,run5p3wgs_t
1,527,-10687.549,run5p3wgs_t
0,527,-10477.546,run5p3wgs_t
2,527,-9850.105,run5p3wgs_t
1,527,-11690.564,run5p9wgs
3,527,-11292.54,run5p9wgs
2,527,-11212.979,run5p9wgs
0,527,-10651.032,run5p9wgs
0,527,-14723.652,run5p9wgs_t
3,527,-14710.422,run5p9wgs_t
2,527,-14706.656,run5p9wgs_t
1,527,-14663.834,run5p9wgs_t
1,528,915.978,run5p2wgs
3,528,1183.524,run5p2wgs
0,528,1632.247,run5p2wgs
2,528,1664.212,run5p2wgs
2,528,-8298.034,run5p3wgs
0,528,-8283.201,run5p3wgs
3,528,-10841.71,run5p3wgs_t
1,528,-10743.015,run5p3wgs_t
0,528,-10414.43,run5p3wgs_t
2,528,-9837.292,run5p3wgs_t
1,528,-11693.282,run5p9wgs
3,528,-11433.812,run5p9wgs
2,528,-11172.445,run5p9wgs
0,528,-10655.059,run5p9wgs
1,528,-14713.215,run5p9wgs_t
0,528,-14706.932,run5p9wgs_t
2,528,-14673.902,run5p9wgs_t
3,528,-14624.705,run5p9wgs_t
1,529,998.274,run5p2wgs
3,529,1202.533,run5p2wgs
0,529,1602.686,run5p2wgs
2,529,1640.313,run5p2wgs
2,529,-8302.934,run5p3wgs
0,529,-8264.519,run5p3wgs
3,529,-10934.059,run5p3wgs_t
1,529,-10719.477,run5p3wgs_t
0,529,-10418.28,run5p3wgs_t
2,529,-9817.868,run5p3wgs_t
1,529,-11634.077,run5p9wgs
3,529,-11347.856,run5p9wgs
2,529,-11221.252,run5p9wgs
0,529,-10598.935,run5p9wgs
1,529,-14737.605,run5p9wgs_t
2,529,-14707.268,run5p9wgs_t
3,529,-14687.571,run5p9wgs_t
0,529,-14649.572,run5p9wgs_t
1,530,1042.86,run5p2wgs
3,530,1146.839,run5p2wgs
0,530,1593.002,run5p2wgs
2,530,1675.21,run5p2wgs
2,530,-8300.225,run5p3wgs
0,530,-8274.42,run5p3wgs
3,530,-10890.719,run5p3wgs_t
1,530,-10764.27,run5p3wgs_t
0,530,-10503.824,run5p3wgs_t
2,530,-9890.771,run5p3wgs_t
1,530,-11619.913,run5p9wgs
2,530,-11226.995,run5p9wgs
3,530,-11000.44,run5p9wgs
0,530,-10619.94,run5p9wgs
1,530,-14760.626,run5p9wgs_t
2,530,-14662.969,run5p9wgs_t
3,530,-14653.31,run5p9wgs_t
0,530,-14577.08,run5p9wgs_t
1,531,1035.526,run5p2wgs
3,531,1192.298,run5p2wgs
0,531,1598.313,run5p2wgs
2,531,1681.044,run5p2wgs
2,531,-8282.026,run5p3wgs
0,531,-8275.033,run5p3wgs
3,531,-10865.558,run5p3wgs_t
1,531,-10737.133,run5p3wgs_t
0,531,-10538.13,run5p3wgs_t
2,531,-10002.951,run5p3wgs_t
1,531,-11646.99,run5p9wgs
2,531,-11205.49,run5p9wgs
3,531,-11021.548,run5p9wgs
0,531,-10629.893,run5p9wgs
1,531,-14815.099,run5p9wgs_t
0,531,-14771.822,run5p9wgs_t
3,531,-14745.169,run5p9wgs_t
2,531,-14650.928,run5p9wgs_t
1,532,1055.816,run5p2wgs
3,532,1122.145,run5p2wgs
0,532,1620.898,run5p2wgs
2,532,1684.38,run5p2wgs
2,532,-8281.684,run5p3wgs
0,532,-8271.504,run5p3wgs
3,532,-10926.947,run5p3wgs_t
1,532,-10758.251,run5p3wgs_t
0,532,-10513.545,run5p3wgs_t
2,532,-9919.682,run5p3wgs_t
1,532,-11578.77,run5p9wgs
2,532,-11220.413,run5p9wgs
3,532,-10968.822,run5p9wgs
0,532,-10616.013,run5p9wgs
1,532,-14761.928,run5p9wgs_t
2,532,-14736.097,run5p9wgs_t
3,532,-14667.761,run5p9wgs_t
0,532,-14648.756,run5p9wgs_t
1,533,1024.76,run5p2wgs
3,533,1154.433,run5p2wgs
2,533,1631.98,run5p2wgs
0,533,1632.363,run5p2wgs
0,533,-8287.72,run5p3wgs
2,533,-8279.081,run5p3wgs
3,533,-10896.787,run5p3wgs_t
1,533,-10711.751,run5p3wgs_t
0,533,-10489.198,run5p3wgs_t
2,533,-9969.157,run5p3wgs_t
1,533,-11592.929,run5p9wgs
2,533,-11245.266,run5p9wgs
3,533,-10968.996,run5p9wgs
0,533,-10650.691,run5p9wgs
1,533,-14819.52,run5p9wgs_t
2,533,-14814.667,run5p9wgs_t
3,533,-14641.141,run5p9wgs_t
0,533,-14575.889,run5p9wgs_t
1,534,1046.877,run5p2wgs
3,534,1099.256,run5p2wgs
0,534,1614.894,run5p2wgs
2,534,1695.394,run5p2wgs
0,534,-8276.88,run5p3wgs
2,534,-8273.619,run5p3wgs
3,534,-10915.457,run5p3wgs_t
1,534,-10728.561,run5p3wgs_t
0,534,-10588.688,run5p3wgs_t
2,534,-9932.141,run5p3wgs_t
1,534,-11546.359,run5p9wgs
2,534,-11163.748,run5p9wgs
3,534,-10976.845,run5p9wgs
0,534,-10646.822,run5p9wgs
1,534,-14846.38,run5p9wgs_t
2,534,-14792.955,run5p9wgs_t
3,534,-14704.499,run5p9wgs_t
0,534,-14704.262,run5p9wgs_t
1,535,980.683,run5p2wgs
3,535,1168.39,run5p2wgs
0,535,1606.802,run5p2wgs
2,535,1654.735,run5p2wgs
0,535,-8291.835,run5p3wgs
2,535,-8260.708,run5p3wgs
3,535,-10808.007,run5p3wgs_t
1,535,-10751.463,run5p3wgs_t
0,535,-10539.377,run5p3wgs_t
2,535,-9879.122,run5p3wgs_t
1,535,-11564.721,run5p9wgs
2,535,-11149.005,run5p9wgs
3,535,-10963.519,run5p9wgs
0,535,-10636.261,run5p9wgs
1,535,-14757.533,run5p9wgs_t
0,535,-14756.194,run5p9wgs_t
3,535,-14739.857,run5p9wgs_t
2,535,-14735.819,run5p9wgs_t
1,536,1087.719,run5p2wgs
3,536,1119.504,run5p2wgs
0,536,1638.004,run5p2wgs
2,536,1661.066,run5p2wgs
2,536,-8290.075,run5p3wgs
0,536,-8275.453,run5p3wgs
3,536,-10780.375,run5p3wgs_t
1,536,-10704.667,run5p3wgs_t
0,536,-10525.414,run5p3wgs_t
2,536,-9969.203,run5p3wgs_t
1,536,-11473.223,run5p9wgs
2,536,-11216.327,run5p9wgs
3,536,-10944.993,run5p9wgs
0,536,-10654.837,run5p9wgs
2,536,-14799.503,run5p9wgs_t
3,536,-14761.117,run5p9wgs_t
1,536,-14714.556,run5p9wgs_t
0,536,-14681.224,run5p9wgs_t
1,537,995.659,run5p2wgs
3,537,1165.816,run5p2wgs
0,537,1624.971,run5p2wgs
2,537,1642.868,run5p2wgs
0,537,-8278.59,run5p3wgs
2,537,-8276.298,run5p3wgs
3,537,-10738.304,run5p3wgs_t
1,537,-10735.497,run5p3wgs_t
0,537,-10546.15,run5p3wgs_t
2,537,-9965.161,run5p3wgs_t
1,537,-11481.775,run5p9wgs
2,537,-11232.903,run5p9wgs
3,537,-10948.8,run5p9wgs
0,537,-10657.078,run5p9wgs
0,537,-14739.931,run5p9wgs_t
1,537,-14717.439,run5p9wgs_t
3,537,-14702.12,run5p9wgs_t
2,537,-14676.399,run5p9wgs_t
1,538,1016.096,run5p2wgs
3,538,1215.739,run5p2wgs
0,538,1625.535,run5p2wgs
2,538,1682.939,run5p2wgs
0,538,-8274.846,run5p3wgs
2,538,-8262.439,run5p3wgs
3,538,-10791.394,run5p3wgs_t
1,538,-10752.338,run5p3wgs_t
0,538,-10519.786,run5p3wgs_t
2,538,-9946.161,run5p3wgs_t
1,538,-11499.497,run5p9wgs
